"agency_cd","site_no","dateTime","Flow","Flow_cd","GH","GH_cd","tz_cd"
"USGS","12488500",1984-10-03,46,"A",NA,NA,"UTC"
"USGS","12488500",1984-10-04,45.4,"A",NA,NA,"UTC"
"USGS","12488500",1984-10-05,46.5,"A",NA,NA,"UTC"
"USGS","12488500",1984-10-06,45.7,"A",NA,NA,"UTC"
"USGS","12488500",1984-10-07,45.6,"A",NA,NA,"UTC"
"USGS","12488500",1984-10-08,45,"A",NA,NA,"UTC"
"USGS","12488500",1984-10-09,46.7,"A",NA,NA,"UTC"
"USGS","12488500",1984-10-10,50.9,"A",NA,NA,"UTC"
"USGS","12488500",1984-10-11,56.9,"A",NA,NA,"UTC"
"USGS","12488500",1984-10-12,63.6,"A",NA,NA,"UTC"
"USGS","12488500",1984-10-13,91.6,"A",NA,NA,"UTC"
"USGS","12488500",1984-10-14,82.5,"A",NA,NA,"UTC"
"USGS","12488500",1984-10-15,73.7,"A",NA,NA,"UTC"
"USGS","12488500",1984-10-16,67.9,"A",NA,NA,"UTC"
"USGS","12488500",1984-10-17,64.1,"A",NA,NA,"UTC"
"USGS","12488500",1984-10-18,60.6,"A",NA,NA,"UTC"
"USGS","12488500",1984-10-19,56.8,"A",NA,NA,"UTC"
"USGS","12488500",1984-10-20,54.5,"A",NA,NA,"UTC"
"USGS","12488500",1984-10-21,52.6,"A",NA,NA,"UTC"
"USGS","12488500",1984-10-22,50.7,"A",NA,NA,"UTC"
"USGS","12488500",1984-10-23,50,"A",NA,NA,"UTC"
"USGS","12488500",1984-10-24,50.7,"A",NA,NA,"UTC"
"USGS","12488500",1984-10-25,61.2,"A",NA,NA,"UTC"
"USGS","12488500",1984-10-26,74.7,"A",NA,NA,"UTC"
"USGS","12488500",1984-10-27,70,"A",NA,NA,"UTC"
"USGS","12488500",1984-10-28,68.5,"A",NA,NA,"UTC"
"USGS","12488500",1984-10-29,64.3,"A",NA,NA,"UTC"
"USGS","12488500",1984-10-30,62,"A",NA,NA,"UTC"
"USGS","12488500",1984-10-31,58.1,"A",NA,NA,"UTC"
"USGS","12488500",1984-11-01,56.1,"A",NA,NA,"UTC"
"USGS","12488500",1984-11-02,52.5,"A",NA,NA,"UTC"
"USGS","12488500",1984-11-03,64.2,"A",NA,NA,"UTC"
"USGS","12488500",1984-11-04,69.8,"A",NA,NA,"UTC"
"USGS","12488500",1984-11-05,73.7,"A",NA,NA,"UTC"
"USGS","12488500",1984-11-06,68.9,"A",NA,NA,"UTC"
"USGS","12488500",1984-11-07,66.1,"A",NA,NA,"UTC"
"USGS","12488500",1984-11-08,63.3,"A",NA,NA,"UTC"
"USGS","12488500",1984-11-09,61.6,"A",NA,NA,"UTC"
"USGS","12488500",1984-11-10,63.6,"A",NA,NA,"UTC"
"USGS","12488500",1984-11-11,64.5,"A",NA,NA,"UTC"
"USGS","12488500",1984-11-12,74.8,"A",NA,NA,"UTC"
"USGS","12488500",1984-11-13,89.6,"A",NA,NA,"UTC"
"USGS","12488500",1984-11-14,90,"A",NA,NA,"UTC"
"USGS","12488500",1984-11-15,81,"A",NA,NA,"UTC"
"USGS","12488500",1984-11-16,75.1,"A",NA,NA,"UTC"
"USGS","12488500",1984-11-17,70.5,"A",NA,NA,"UTC"
"USGS","12488500",1984-11-18,68.3,"A",NA,NA,"UTC"
"USGS","12488500",1984-11-19,66,"A",NA,NA,"UTC"
"USGS","12488500",1984-11-20,65,"A",NA,NA,"UTC"
"USGS","12488500",1984-11-21,63.9,"A",NA,NA,"UTC"
"USGS","12488500",1984-11-22,61.3,"A",NA,NA,"UTC"
"USGS","12488500",1984-11-23,61.7,"A",NA,NA,"UTC"
"USGS","12488500",1984-11-24,62.4,"A",NA,NA,"UTC"
"USGS","12488500",1984-11-25,59.9,"A",NA,NA,"UTC"
"USGS","12488500",1984-11-26,57.3,"A",NA,NA,"UTC"
"USGS","12488500",1984-11-27,55.8,"A",NA,NA,"UTC"
"USGS","12488500",1984-11-28,53.9,"A",NA,NA,"UTC"
"USGS","12488500",1984-11-29,52,"A",NA,NA,"UTC"
"USGS","12488500",1984-11-30,49,"A",NA,NA,"UTC"
"USGS","12488500",1984-12-01,46,"A",NA,NA,"UTC"
"USGS","12488500",1984-12-02,42,"A",NA,NA,"UTC"
"USGS","12488500",1984-12-03,39,"A",NA,NA,"UTC"
"USGS","12488500",1984-12-04,37,"A",NA,NA,"UTC"
"USGS","12488500",1984-12-05,35,"A",NA,NA,"UTC"
"USGS","12488500",1984-12-06,39,"A",NA,NA,"UTC"
"USGS","12488500",1984-12-07,43,"A",NA,NA,"UTC"
"USGS","12488500",1984-12-08,50,"A",NA,NA,"UTC"
"USGS","12488500",1984-12-09,60,"A",NA,NA,"UTC"
"USGS","12488500",1984-12-10,64.5,"A",NA,NA,"UTC"
"USGS","12488500",1984-12-11,60.9,"A",NA,NA,"UTC"
"USGS","12488500",1984-12-12,60.3,"A",NA,NA,"UTC"
"USGS","12488500",1984-12-13,57.9,"A",NA,NA,"UTC"
"USGS","12488500",1984-12-14,59.1,"A",NA,NA,"UTC"
"USGS","12488500",1984-12-15,65.3,"A",NA,NA,"UTC"
"USGS","12488500",1984-12-16,59.5,"A",NA,NA,"UTC"
"USGS","12488500",1984-12-17,57.3,"A",NA,NA,"UTC"
"USGS","12488500",1984-12-18,40,"A",NA,NA,"UTC"
"USGS","12488500",1984-12-19,35,"A",NA,NA,"UTC"
"USGS","12488500",1984-12-20,35,"A",NA,NA,"UTC"
"USGS","12488500",1984-12-21,36,"A",NA,NA,"UTC"
"USGS","12488500",1984-12-22,37,"A",NA,NA,"UTC"
"USGS","12488500",1984-12-23,52,"A",NA,NA,"UTC"
"USGS","12488500",1984-12-24,54.5,"A",NA,NA,"UTC"
"USGS","12488500",1984-12-25,51,"A",NA,NA,"UTC"
"USGS","12488500",1984-12-26,50,"A",NA,NA,"UTC"
"USGS","12488500",1984-12-27,50.3,"A",NA,NA,"UTC"
"USGS","12488500",1984-12-28,48.5,"A",NA,NA,"UTC"
"USGS","12488500",1984-12-29,47,"A",NA,NA,"UTC"
"USGS","12488500",1984-12-30,45,"A",NA,NA,"UTC"
"USGS","12488500",1984-12-31,40,"A",NA,NA,"UTC"
"USGS","12488500",1985-01-01,37,"A",NA,NA,"UTC"
"USGS","12488500",1985-01-02,35,"A",NA,NA,"UTC"
"USGS","12488500",1985-01-03,34,"A",NA,NA,"UTC"
"USGS","12488500",1985-01-04,32,"A",NA,NA,"UTC"
"USGS","12488500",1985-01-05,31,"A",NA,NA,"UTC"
"USGS","12488500",1985-01-06,33,"A",NA,NA,"UTC"
"USGS","12488500",1985-01-07,34,"A",NA,NA,"UTC"
"USGS","12488500",1985-01-08,34,"A",NA,NA,"UTC"
"USGS","12488500",1985-01-09,33,"A",NA,NA,"UTC"
"USGS","12488500",1985-01-10,32,"A",NA,NA,"UTC"
"USGS","12488500",1985-01-11,31,"A",NA,NA,"UTC"
"USGS","12488500",1985-01-12,30,"A",NA,NA,"UTC"
"USGS","12488500",1985-01-13,31,"A",NA,NA,"UTC"
"USGS","12488500",1985-01-14,33,"A",NA,NA,"UTC"
"USGS","12488500",1985-01-15,36,"A",NA,NA,"UTC"
"USGS","12488500",1985-01-16,39,"A",NA,NA,"UTC"
"USGS","12488500",1985-01-17,40,"A",NA,NA,"UTC"
"USGS","12488500",1985-01-18,40,"A",NA,NA,"UTC"
"USGS","12488500",1985-01-19,41.1,"A",NA,NA,"UTC"
"USGS","12488500",1985-01-20,42.5,"A",NA,NA,"UTC"
"USGS","12488500",1985-01-21,43,"A",NA,NA,"UTC"
"USGS","12488500",1985-01-22,43,"A",NA,NA,"UTC"
"USGS","12488500",1985-01-23,42.1,"A",NA,NA,"UTC"
"USGS","12488500",1985-01-24,41.7,"A",NA,NA,"UTC"
"USGS","12488500",1985-01-25,41,"A",NA,NA,"UTC"
"USGS","12488500",1985-01-26,39.9,"A",NA,NA,"UTC"
"USGS","12488500",1985-01-27,37.9,"A",NA,NA,"UTC"
"USGS","12488500",1985-01-28,36,"A",NA,NA,"UTC"
"USGS","12488500",1985-01-29,35,"A",NA,NA,"UTC"
"USGS","12488500",1985-01-30,33,"A",NA,NA,"UTC"
"USGS","12488500",1985-01-31,32,"A",NA,NA,"UTC"
"USGS","12488500",1985-02-01,31,"A",NA,NA,"UTC"
"USGS","12488500",1985-02-02,29,"A",NA,NA,"UTC"
"USGS","12488500",1985-02-03,28,"A",NA,NA,"UTC"
"USGS","12488500",1985-02-04,27,"A",NA,NA,"UTC"
"USGS","12488500",1985-02-05,28,"A",NA,NA,"UTC"
"USGS","12488500",1985-02-06,29,"A",NA,NA,"UTC"
"USGS","12488500",1985-02-07,30,"A",NA,NA,"UTC"
"USGS","12488500",1985-02-08,33,"A",NA,NA,"UTC"
"USGS","12488500",1985-02-09,34,"A",NA,NA,"UTC"
"USGS","12488500",1985-02-10,35,"A",NA,NA,"UTC"
"USGS","12488500",1985-02-11,36,"A",NA,NA,"UTC"
"USGS","12488500",1985-02-12,38,"A",NA,NA,"UTC"
"USGS","12488500",1985-02-13,39,"A",NA,NA,"UTC"
"USGS","12488500",1985-02-14,40,"A",NA,NA,"UTC"
"USGS","12488500",1985-02-15,41.2,"A",NA,NA,"UTC"
"USGS","12488500",1985-02-16,41.4,"A",NA,NA,"UTC"
"USGS","12488500",1985-02-17,39.2,"A",NA,NA,"UTC"
"USGS","12488500",1985-02-18,40.1,"A",NA,NA,"UTC"
"USGS","12488500",1985-02-19,40,"A",NA,NA,"UTC"
"USGS","12488500",1985-02-20,40,"A",NA,NA,"UTC"
"USGS","12488500",1985-02-21,40.6,"A",NA,NA,"UTC"
"USGS","12488500",1985-02-22,42.8,"A",NA,NA,"UTC"
"USGS","12488500",1985-02-23,44.1,"A",NA,NA,"UTC"
"USGS","12488500",1985-02-24,45.6,"A",NA,NA,"UTC"
"USGS","12488500",1985-02-25,45,"A",NA,NA,"UTC"
"USGS","12488500",1985-02-26,45,"A",NA,NA,"UTC"
"USGS","12488500",1985-02-27,45.4,"A",NA,NA,"UTC"
"USGS","12488500",1985-02-28,48.2,"A",NA,NA,"UTC"
"USGS","12488500",1985-03-01,50.5,"A",NA,NA,"UTC"
"USGS","12488500",1985-03-02,49.4,"A",NA,NA,"UTC"
"USGS","12488500",1985-03-03,47.8,"A",NA,NA,"UTC"
"USGS","12488500",1985-03-04,50.1,"A",NA,NA,"UTC"
"USGS","12488500",1985-03-05,48.5,"A",NA,NA,"UTC"
"USGS","12488500",1985-03-06,46.9,"A",NA,NA,"UTC"
"USGS","12488500",1985-03-07,46.3,"A",NA,NA,"UTC"
"USGS","12488500",1985-03-08,44.5,"A",NA,NA,"UTC"
"USGS","12488500",1985-03-09,44,"A",NA,NA,"UTC"
"USGS","12488500",1985-03-10,44.3,"A",NA,NA,"UTC"
"USGS","12488500",1985-03-11,45.2,"A",NA,NA,"UTC"
"USGS","12488500",1985-03-12,48.4,"A",NA,NA,"UTC"
"USGS","12488500",1985-03-13,49.7,"A",NA,NA,"UTC"
"USGS","12488500",1985-03-14,52.6,"A",NA,NA,"UTC"
"USGS","12488500",1985-03-15,57.1,"A",NA,NA,"UTC"
"USGS","12488500",1985-03-16,63.1,"A",NA,NA,"UTC"
"USGS","12488500",1985-03-17,71.2,"A",NA,NA,"UTC"
"USGS","12488500",1985-03-18,79.2,"A",NA,NA,"UTC"
"USGS","12488500",1985-03-19,89.3,"A",NA,NA,"UTC"
"USGS","12488500",1985-03-20,93.9,"A",NA,NA,"UTC"
"USGS","12488500",1985-03-21,93,"A",NA,NA,"UTC"
"USGS","12488500",1985-03-22,90.5,"A",NA,NA,"UTC"
"USGS","12488500",1985-03-23,89.1,"A",NA,NA,"UTC"
"USGS","12488500",1985-03-24,85.3,"A",NA,NA,"UTC"
"USGS","12488500",1985-03-25,81.1,"A",NA,NA,"UTC"
"USGS","12488500",1985-03-26,78.9,"A",NA,NA,"UTC"
"USGS","12488500",1985-03-27,76.5,"A",NA,NA,"UTC"
"USGS","12488500",1985-03-28,72.4,"A",NA,NA,"UTC"
"USGS","12488500",1985-03-29,69.6,"A",NA,NA,"UTC"
"USGS","12488500",1985-03-30,69.4,"A",NA,NA,"UTC"
"USGS","12488500",1985-03-31,71.1,"A",NA,NA,"UTC"
"USGS","12488500",1985-04-01,77,"A",NA,NA,"UTC"
"USGS","12488500",1985-04-02,96.2,"A",NA,NA,"UTC"
"USGS","12488500",1985-04-03,122,"A",NA,NA,"UTC"
"USGS","12488500",1985-04-04,126,"A",NA,NA,"UTC"
"USGS","12488500",1985-04-05,137,"A",NA,NA,"UTC"
"USGS","12488500",1985-04-06,153,"A",NA,NA,"UTC"
"USGS","12488500",1985-04-07,164,"A",NA,NA,"UTC"
"USGS","12488500",1985-04-08,181,"A",NA,NA,"UTC"
"USGS","12488500",1985-04-09,239,"A",NA,NA,"UTC"
"USGS","12488500",1985-04-10,309,"A",NA,NA,"UTC"
"USGS","12488500",1985-04-11,359,"A",NA,NA,"UTC"
"USGS","12488500",1985-04-12,406,"A",NA,NA,"UTC"
"USGS","12488500",1985-04-13,431,"A",NA,NA,"UTC"
"USGS","12488500",1985-04-14,494,"A",NA,NA,"UTC"
"USGS","12488500",1985-04-15,551,"A",NA,NA,"UTC"
"USGS","12488500",1985-04-16,577,"A",NA,NA,"UTC"
"USGS","12488500",1985-04-17,548,"A",NA,NA,"UTC"
"USGS","12488500",1985-04-18,476,"A",NA,NA,"UTC"
"USGS","12488500",1985-04-19,400,"A",NA,NA,"UTC"
"USGS","12488500",1985-04-20,343,"A",NA,NA,"UTC"
"USGS","12488500",1985-04-21,300,"A",NA,NA,"UTC"
"USGS","12488500",1985-04-22,265,"A",NA,NA,"UTC"
"USGS","12488500",1985-04-23,241,"A",NA,NA,"UTC"
"USGS","12488500",1985-04-24,216,"A",NA,NA,"UTC"
"USGS","12488500",1985-04-25,194,"A",NA,NA,"UTC"
"USGS","12488500",1985-04-26,181,"A",NA,NA,"UTC"
"USGS","12488500",1985-04-27,185,"A",NA,NA,"UTC"
"USGS","12488500",1985-04-28,230,"A",NA,NA,"UTC"
"USGS","12488500",1985-04-29,226,"A",NA,NA,"UTC"
"USGS","12488500",1985-04-30,228,"A",NA,NA,"UTC"
"USGS","12488500",1985-05-01,249,"A",NA,NA,"UTC"
"USGS","12488500",1985-05-02,315,"A",NA,NA,"UTC"
"USGS","12488500",1985-05-03,419,"A",NA,NA,"UTC"
"USGS","12488500",1985-05-04,416,"A",NA,NA,"UTC"
"USGS","12488500",1985-05-05,378,"A",NA,NA,"UTC"
"USGS","12488500",1985-05-06,350,"A",NA,NA,"UTC"
"USGS","12488500",1985-05-07,334,"A",NA,NA,"UTC"
"USGS","12488500",1985-05-08,320,"A",NA,NA,"UTC"
"USGS","12488500",1985-05-09,303,"A",NA,NA,"UTC"
"USGS","12488500",1985-05-10,293,"A",NA,NA,"UTC"
"USGS","12488500",1985-05-11,275,"A",NA,NA,"UTC"
"USGS","12488500",1985-05-12,257,"A",NA,NA,"UTC"
"USGS","12488500",1985-05-13,251,"A",NA,NA,"UTC"
"USGS","12488500",1985-05-14,247,"A",NA,NA,"UTC"
"USGS","12488500",1985-05-15,253,"A",NA,NA,"UTC"
"USGS","12488500",1985-05-16,317,"A",NA,NA,"UTC"
"USGS","12488500",1985-05-17,498,"A",NA,NA,"UTC"
"USGS","12488500",1985-05-18,693,"A",NA,NA,"UTC"
"USGS","12488500",1985-05-19,861,"A",NA,NA,"UTC"
"USGS","12488500",1985-05-20,904,"A",NA,NA,"UTC"
"USGS","12488500",1985-05-21,871,"A",NA,NA,"UTC"
"USGS","12488500",1985-05-22,881,"A",NA,NA,"UTC"
"USGS","12488500",1985-05-23,907,"A",NA,NA,"UTC"
"USGS","12488500",1985-05-24,994,"A",NA,NA,"UTC"
"USGS","12488500",1985-05-25,933,"A",NA,NA,"UTC"
"USGS","12488500",1985-05-26,798,"A",NA,NA,"UTC"
"USGS","12488500",1985-05-27,722,"A",NA,NA,"UTC"
"USGS","12488500",1985-05-28,679,"A",NA,NA,"UTC"
"USGS","12488500",1985-05-29,607,"A",NA,NA,"UTC"
"USGS","12488500",1985-05-30,547,"A",NA,NA,"UTC"
"USGS","12488500",1985-05-31,518,"A",NA,NA,"UTC"
"USGS","12488500",1985-06-01,510,"A",NA,NA,"UTC"
"USGS","12488500",1985-06-02,507,"A",NA,NA,"UTC"
"USGS","12488500",1985-06-03,537,"A",NA,NA,"UTC"
"USGS","12488500",1985-06-04,576,"A",NA,NA,"UTC"
"USGS","12488500",1985-06-05,587,"A",NA,NA,"UTC"
"USGS","12488500",1985-06-06,564,"A",NA,NA,"UTC"
"USGS","12488500",1985-06-07,1330,"A",NA,NA,"UTC"
"USGS","12488500",1985-06-08,1330,"A",NA,NA,"UTC"
"USGS","12488500",1985-06-09,828,"A",NA,NA,"UTC"
"USGS","12488500",1985-06-10,656,"A",NA,NA,"UTC"
"USGS","12488500",1985-06-11,591,"A",NA,NA,"UTC"
"USGS","12488500",1985-06-12,631,"A",NA,NA,"UTC"
"USGS","12488500",1985-06-13,637,"A",NA,NA,"UTC"
"USGS","12488500",1985-06-14,563,"A",NA,NA,"UTC"
"USGS","12488500",1985-06-15,550,"A",NA,NA,"UTC"
"USGS","12488500",1985-06-16,526,"A",NA,NA,"UTC"
"USGS","12488500",1985-06-17,475,"A",NA,NA,"UTC"
"USGS","12488500",1985-06-18,486,"A",NA,NA,"UTC"
"USGS","12488500",1985-06-19,525,"A",NA,NA,"UTC"
"USGS","12488500",1985-06-20,532,"A",NA,NA,"UTC"
"USGS","12488500",1985-06-21,477,"A",NA,NA,"UTC"
"USGS","12488500",1985-06-22,414,"A",NA,NA,"UTC"
"USGS","12488500",1985-06-23,363,"A",NA,NA,"UTC"
"USGS","12488500",1985-06-24,309,"A",NA,NA,"UTC"
"USGS","12488500",1985-06-25,275,"A",NA,NA,"UTC"
"USGS","12488500",1985-06-26,268,"A",NA,NA,"UTC"
"USGS","12488500",1985-06-27,277,"A",NA,NA,"UTC"
"USGS","12488500",1985-06-28,271,"A",NA,NA,"UTC"
"USGS","12488500",1985-06-29,250,"A",NA,NA,"UTC"
"USGS","12488500",1985-06-30,236,"A",NA,NA,"UTC"
"USGS","12488500",1985-07-01,215,"A",NA,NA,"UTC"
"USGS","12488500",1985-07-02,209,"A",NA,NA,"UTC"
"USGS","12488500",1985-07-03,213,"A",NA,NA,"UTC"
"USGS","12488500",1985-07-04,205,"A",NA,NA,"UTC"
"USGS","12488500",1985-07-05,192,"A",NA,NA,"UTC"
"USGS","12488500",1985-07-06,173,"A",NA,NA,"UTC"
"USGS","12488500",1985-07-07,160,"A",NA,NA,"UTC"
"USGS","12488500",1985-07-08,154,"A",NA,NA,"UTC"
"USGS","12488500",1985-07-09,148,"A",NA,NA,"UTC"
"USGS","12488500",1985-07-10,141,"A",NA,NA,"UTC"
"USGS","12488500",1985-07-11,132,"A",NA,NA,"UTC"
"USGS","12488500",1985-07-12,123,"A",NA,NA,"UTC"
"USGS","12488500",1985-07-13,116,"A",NA,NA,"UTC"
"USGS","12488500",1985-07-14,109,"A",NA,NA,"UTC"
"USGS","12488500",1985-07-15,104,"A",NA,NA,"UTC"
"USGS","12488500",1985-07-16,100,"A",NA,NA,"UTC"
"USGS","12488500",1985-07-17,96,"A",NA,NA,"UTC"
"USGS","12488500",1985-07-18,92.7,"A",NA,NA,"UTC"
"USGS","12488500",1985-07-19,88.8,"A",NA,NA,"UTC"
"USGS","12488500",1985-07-20,85.8,"A",NA,NA,"UTC"
"USGS","12488500",1985-07-21,83.1,"A",NA,NA,"UTC"
"USGS","12488500",1985-07-22,80.5,"A",NA,NA,"UTC"
"USGS","12488500",1985-07-23,77.6,"A",NA,NA,"UTC"
"USGS","12488500",1985-07-24,74.6,"A",NA,NA,"UTC"
"USGS","12488500",1985-07-25,72,"A",NA,NA,"UTC"
"USGS","12488500",1985-07-26,70.7,"A",NA,NA,"UTC"
"USGS","12488500",1985-07-27,68.8,"A",NA,NA,"UTC"
"USGS","12488500",1985-07-28,67.2,"A",NA,NA,"UTC"
"USGS","12488500",1985-07-29,65.3,"A",NA,NA,"UTC"
"USGS","12488500",1985-07-30,63.9,"A",NA,NA,"UTC"
"USGS","12488500",1985-07-31,63.7,"A",NA,NA,"UTC"
"USGS","12488500",1985-08-01,64,"A",NA,NA,"UTC"
"USGS","12488500",1985-08-02,65,"A",NA,NA,"UTC"
"USGS","12488500",1985-08-03,63,"A",NA,NA,"UTC"
"USGS","12488500",1985-08-04,61.7,"A",NA,NA,"UTC"
"USGS","12488500",1985-08-05,59.8,"A",NA,NA,"UTC"
"USGS","12488500",1985-08-06,58.4,"A",NA,NA,"UTC"
"USGS","12488500",1985-08-07,59.1,"A",NA,NA,"UTC"
"USGS","12488500",1985-08-08,64.1,"A",NA,NA,"UTC"
"USGS","12488500",1985-08-09,59.8,"A",NA,NA,"UTC"
"USGS","12488500",1985-08-10,57.9,"A",NA,NA,"UTC"
"USGS","12488500",1985-08-11,56.8,"A",NA,NA,"UTC"
"USGS","12488500",1985-08-12,55,"A",NA,NA,"UTC"
"USGS","12488500",1985-08-13,53.8,"A",NA,NA,"UTC"
"USGS","12488500",1985-08-14,52.7,"A",NA,NA,"UTC"
"USGS","12488500",1985-08-15,50.8,"A",NA,NA,"UTC"
"USGS","12488500",1985-08-16,49.8,"A",NA,NA,"UTC"
"USGS","12488500",1985-08-17,48.8,"A",NA,NA,"UTC"
"USGS","12488500",1985-08-18,47.9,"A",NA,NA,"UTC"
"USGS","12488500",1985-08-19,46.8,"A",NA,NA,"UTC"
"USGS","12488500",1985-08-20,46.3,"A",NA,NA,"UTC"
"USGS","12488500",1985-08-21,46,"A",NA,NA,"UTC"
"USGS","12488500",1985-08-22,44.2,"A",NA,NA,"UTC"
"USGS","12488500",1985-08-23,43.4,"A",NA,NA,"UTC"
"USGS","12488500",1985-08-24,42.8,"A",NA,NA,"UTC"
"USGS","12488500",1985-08-25,41.8,"A",NA,NA,"UTC"
"USGS","12488500",1985-08-26,41,"A",NA,NA,"UTC"
"USGS","12488500",1985-08-27,41,"A",NA,NA,"UTC"
"USGS","12488500",1985-08-28,40,"A",NA,NA,"UTC"
"USGS","12488500",1985-08-29,39.9,"A",NA,NA,"UTC"
"USGS","12488500",1985-08-30,39,"A",NA,NA,"UTC"
"USGS","12488500",1985-08-31,38.9,"A",NA,NA,"UTC"
"USGS","12488500",1985-09-01,39,"A",NA,NA,"UTC"
"USGS","12488500",1985-09-02,39.9,"A",NA,NA,"UTC"
"USGS","12488500",1985-09-03,38.8,"A",NA,NA,"UTC"
"USGS","12488500",1985-09-04,38,"A",NA,NA,"UTC"
"USGS","12488500",1985-09-05,37,"A",NA,NA,"UTC"
"USGS","12488500",1985-09-06,39.1,"A",NA,NA,"UTC"
"USGS","12488500",1985-09-07,40,"A",NA,NA,"UTC"
"USGS","12488500",1985-09-08,40.3,"A",NA,NA,"UTC"
"USGS","12488500",1985-09-09,45.1,"A",NA,NA,"UTC"
"USGS","12488500",1985-09-10,52.5,"A",NA,NA,"UTC"
"USGS","12488500",1985-09-11,51,"A",NA,NA,"UTC"
"USGS","12488500",1985-09-12,47.3,"A",NA,NA,"UTC"
"USGS","12488500",1985-09-13,47.6,"A",NA,NA,"UTC"
"USGS","12488500",1985-09-14,46.9,"A",NA,NA,"UTC"
"USGS","12488500",1985-09-15,44.6,"A",NA,NA,"UTC"
"USGS","12488500",1985-09-16,44.4,"A",NA,NA,"UTC"
"USGS","12488500",1985-09-17,45.8,"A",NA,NA,"UTC"
"USGS","12488500",1985-09-18,42.9,"A",NA,NA,"UTC"
"USGS","12488500",1985-09-19,41.8,"A",NA,NA,"UTC"
"USGS","12488500",1985-09-20,40.8,"A",NA,NA,"UTC"
"USGS","12488500",1985-09-21,39.7,"A",NA,NA,"UTC"
"USGS","12488500",1985-09-22,38.2,"A",NA,NA,"UTC"
"USGS","12488500",1985-09-23,38,"A",NA,NA,"UTC"
"USGS","12488500",1985-09-24,37.3,"A",NA,NA,"UTC"
"USGS","12488500",1985-09-25,36.8,"A",NA,NA,"UTC"
"USGS","12488500",1985-09-26,36,"A",NA,NA,"UTC"
"USGS","12488500",1985-09-27,35.4,"A",NA,NA,"UTC"
"USGS","12488500",1985-09-28,35,"A",NA,NA,"UTC"
"USGS","12488500",1985-09-29,34.4,"A",NA,NA,"UTC"
"USGS","12488500",1985-09-30,34.1,"A",NA,NA,"UTC"
"USGS","12488500",1985-10-01,34,"A",NA,NA,"UTC"
"USGS","12488500",1985-10-02,34,"A",NA,NA,"UTC"
"USGS","12488500",1985-10-03,34,"A",NA,NA,"UTC"
"USGS","12488500",1985-10-04,34,"A",NA,NA,"UTC"
"USGS","12488500",1985-10-05,34,"A",NA,NA,"UTC"
"USGS","12488500",1985-10-06,33.6,"A",NA,NA,"UTC"
"USGS","12488500",1985-10-07,33.7,"A",NA,NA,"UTC"
"USGS","12488500",1985-10-08,33.5,"A",NA,NA,"UTC"
"USGS","12488500",1985-10-09,33,"A",NA,NA,"UTC"
"USGS","12488500",1985-10-10,33,"A",NA,NA,"UTC"
"USGS","12488500",1985-10-11,33.7,"A",NA,NA,"UTC"
"USGS","12488500",1985-10-12,34,"A",NA,NA,"UTC"
"USGS","12488500",1985-10-13,34,"A",NA,NA,"UTC"
"USGS","12488500",1985-10-14,34,"A",NA,NA,"UTC"
"USGS","12488500",1985-10-15,34,"A",NA,NA,"UTC"
"USGS","12488500",1985-10-16,34,"A",NA,NA,"UTC"
"USGS","12488500",1985-10-17,34,"A",NA,NA,"UTC"
"USGS","12488500",1985-10-18,34,"A",NA,NA,"UTC"
"USGS","12488500",1985-10-19,34.1,"A",NA,NA,"UTC"
"USGS","12488500",1985-10-20,43.8,"A",NA,NA,"UTC"
"USGS","12488500",1985-10-21,48,"A",NA,NA,"UTC"
"USGS","12488500",1985-10-22,51.1,"A",NA,NA,"UTC"
"USGS","12488500",1985-10-23,59.1,"A",NA,NA,"UTC"
"USGS","12488500",1985-10-24,81.8,"A",NA,NA,"UTC"
"USGS","12488500",1985-10-25,289,"A",NA,NA,"UTC"
"USGS","12488500",1985-10-26,201,"A",NA,NA,"UTC"
"USGS","12488500",1985-10-27,278,"A",NA,NA,"UTC"
"USGS","12488500",1985-10-28,261,"A",NA,NA,"UTC"
"USGS","12488500",1985-10-29,184,"A",NA,NA,"UTC"
"USGS","12488500",1985-10-30,152,"A",NA,NA,"UTC"
"USGS","12488500",1985-10-31,130,"A",NA,NA,"UTC"
"USGS","12488500",1985-11-01,118,"A",NA,NA,"UTC"
"USGS","12488500",1985-11-02,145,"A",NA,NA,"UTC"
"USGS","12488500",1985-11-03,170,"A",NA,NA,"UTC"
"USGS","12488500",1985-11-04,216,"A",NA,NA,"UTC"
"USGS","12488500",1985-11-05,177,"A",NA,NA,"UTC"
"USGS","12488500",1985-11-06,159,"A",NA,NA,"UTC"
"USGS","12488500",1985-11-07,143,"A",NA,NA,"UTC"
"USGS","12488500",1985-11-08,128,"A",NA,NA,"UTC"
"USGS","12488500",1985-11-09,118,"A",NA,NA,"UTC"
"USGS","12488500",1985-11-10,108,"A",NA,NA,"UTC"
"USGS","12488500",1985-11-11,99.5,"A",NA,NA,"UTC"
"USGS","12488500",1985-11-12,96,"A",NA,NA,"UTC"
"USGS","12488500",1985-11-13,99,"A",NA,NA,"UTC"
"USGS","12488500",1985-11-14,97,"A",NA,NA,"UTC"
"USGS","12488500",1985-11-15,100,"A",NA,NA,"UTC"
"USGS","12488500",1985-11-16,98,"A",NA,NA,"UTC"
"USGS","12488500",1985-11-17,90,"A",NA,NA,"UTC"
"USGS","12488500",1985-11-18,78,"A",NA,NA,"UTC"
